chemical.id,conc,plate.id,well,remove,bottle.id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48
3529,1,18032,B12,0,C844503,0,0,0,0,0,0,0,0,0,0,0,6.727429625,0,0,0,0,0,3.1684029375,0,0,0,0,0,0,0,0,0,0,4.600693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C12,0,C844503,0,0,0.086805625,0,0,0,0,0,0,1.106771875,0.36892375,0,0,0,0.5859384375,0,0,0,0,0.1953125,0,0,0,1.627606875,0,0,0,0.021701375,0.0434028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,D12,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,E12,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,F12,0,C844503,0,0,0,1.9748265,0,0,0,0,2.7343741875,0,0,0,1.3237848125,0.62934025,0,0,0,0,2.799479375,0.1302081875,0,0,0,1.974826375,0.108506875,0.282118125,1.085070125,0,0,0,1.0199665625,0.781250125,0,0,0,0,2.300346875,0.3689234375,0,0,2.90798575,0,0,0,0,0,0,0
3529,1,18032,G12,0,C844503,4.6007096875,0.021701375,0,0,3.2335,1.692706875,0,0,0,0,0,0,6.510416375,6.5321165,0,0,0,0,0,5.8593610625,0.1953124375,0,0,0,4.6006934375,8.2899353125,0,4.9913221875,0.6510416875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,H12,0,C844503,0.3472221875,4.861110625,0.3906248125,3.841146375,0,2.3654509375,0.954862125,0,4.5138896875,0,0,0,6.336806875,0,1.7795165625,0.2604165,0.390626375,0.824653875,0,1.1284696875,0,0,0,0,4.123260625,0.17361125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18033,A01,0,C844503,0,2.3003475,0.0651041875,0,0,2.6475715625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669271875,0.1519096875,0,2.8862853125,0,0,0,0,0,2.1918398125,0.0868054375,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3529,1,18033,B01,0,C844503,0,0,0,0,0,0,0,0,0.499132,0,0.36892375,0,0,0.021701375,1.497395,0,0,0,0,0,0,0,0,0,0,0,0,1.49739625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18033,C01,0,C844503,0,0,12.4131940625,0,0,0,0,0,0,4.55728825,3.515626375,0,11.349834375,0.4340275625,0,0,4.600695125,0,0,11.675335625,0.3038191875,0,0,0.651040625,6.163193875,0,5.598956375,0,2.9296875,0.6727434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
